Wall Clock,Time,Iteration,Deflection,Total Weight,Bar Number
4264.11,6.60264,202,8.7562e-07,108.675,9734
4279.67,6.62865,203,9.71075e-07,101.087,9734
4319.86,6.69467,204,3.28164e-06,144.061,9716
4341.6,6.72068,205,2.67117e-06,134.267,9716
4362.87,6.74669,206,1.89064e-06,125.272,9716
4383.29,6.77271,207,1.46214e-06,116.745,9716
4399.65,6.79872,208,1.13486e-06,108.808,9716
4415.27,6.82473,209,1.55997e-06,101.288,9716
4455.81,6.89074,210,4.17638e-06,145.539,9859
4475.95,6.91676,211,3.4134e-06,135.71,9859
4494.97,6.94277,212,2.65144e-06,126.733,9859
4512.36,6.96878,213,2.04222e-06,117.983,9859
4528.76,6.9948,214,1.07163e-06,109.747,9859
4544.47,7.02081,215,9.89228e-07,102.139,9859
4586.53,7.08682,216,2.65814e-06,152.884,10361
4607.6,7.11284,217,2.02982e-06,142.387,10361
4627.11,7.13885,218,1.50159e-06,132.535,10361
4645.17,7.16486,219,9.9273e-07,123.638,10361
4662.19,7.19087,220,7.74466e-07,115.083,10361
4678.31,7.21689,221,1.27398e-06,107.035,10361
4693.77,7.2429,222,2.33527e-06,99.604,10361
4735.33,7.30891,223,3.51259e-06,148.789,10099
4756.46,7.33493,224,2.73868e-06,138.664,10099
4775.64,7.36094,225,1.93489e-06,129.369,10099
4793.5,7.38695,226,1.21349e-06,120.478,10099
4810.32,7.41297,227,7.56605e-07,112.313,10099
4826.31,7.43898,228,1.28805e-06,104.771,10099
4869.68,7.50499,229,3.37787e-06,154.769,10549
4891.22,7.531,230,2.80294e-06,144.236,10549
4911.09,7.55702,231,2.15636e-06,134.476,10549
4929.51,7.58303,232,1.54099e-06,125.519,10549
4946.73,7.60904,233,9.06833e-07,117.072,10549
4963.05,7.63506,234,7.0147e-07,109.104,10549
4978.65,7.66107,235,1.54977e-06,101.711,10549
5019.16,7.72708,236,4.12268e-06,146.305,9918
5039.25,7.7531,237,3.21898e-06,136.49,9918
5058,7.77911,238,2.30553e-06,127.672,9918
5075.4,7.80512,239,1.43553e-06,118.847,9918
5091.93,7.83113,240,6.97506e-07,110.768,9918
5107.66,7.85715,241,1.17625e-06,103.011,9918
5150.53,7.92316,242,3.36553e-06,155.332,10625
5171.88,7.94917,243,2.77428e-06,145.081,10625
5191.68,7.97519,244,2.29079e-06,135.273,10625
5210.08,8.0012,245,1.6077e-06,126.138,10625
5227.48,8.02721,246,9.93673e-07,117.678,10625
5243.98,8.05323,247,9.49814e-07,109.616,10625
5259.69,8.07924,248,1.61118e-06,102.056,10625
5302.68,8.14525,249,3.44795e-06,150.332,10265
5323.78,8.17126,250,2.82676e-06,140.182,10265
5343.26,8.19728,251,2.23782e-06,130.543,10265
5361.31,8.22329,252,1.51317e-06,121.886,10265
5378.36,8.2493,253,8.59481e-07,113.873,10265
5394.52,8.27532,254,8.46516e-07,106.033,10265
5410.01,8.30133,255,1.89313e-06,98.5604,10265
5451.14,8.36734,256,2.8566e-06,146.015,9901
5471.54,8.39336,257,2.20473e-06,136.222,9901
5490.38,8.41937,258,1.65973e-06,127.09,9901
5507.82,8.44538,259,1.22911e-06,118.316,9901
5524.97,8.47139,260,6.14297e-07,110.229,9901
5540.66,8.49741,261,9.1992e-07,102.483,9901
5582.77,8.56342,262,3.91565e-06,150.948,10264
5604.07,8.58943,263,3.0653e-06,140.697,10264
5623.64,8.61545,264,2.18607e-06,131.247,10264
5641.81,8.64146,265,1.61478e-06,122.236,10264
5658.87,8.66747,266,8.07452e-07,113.788,10264
5675.02,8.69349,267,1.06765e-06,106.002,10264
5690.69,8.7195,268,5.12467e-06,98.5788,10264
5732.29,8.78551,269,2.20887e-06,148.719,10141
5752.83,8.81152,270,1.69597e-06,138.89,10141
5771.97,8.83754,271,1.16365e-06,129.493,10141
5789.84,8.86355,272,7.53867e-07,120.913,10141
5806.73,8.88956,273,7.71394e-07,112.682,10141
5822.8,8.91558,274,1.18844e-06,104.928,10141
5865.86,8.98159,275,2.36787e-06,156.306,10651
5887.51,9.0076,276,1.89905e-06,145.817,10651
5907.41,9.03361,277,1.63878e-06,136.2,10651
5925.99,9.05963,278,1.18722e-06,127.182,10651
5943.43,9.08564,279,8.28258e-07,118.471,10651
5959.9,9.11165,280,8.59464e-07,110.084,10651
5975.63,9.13767,281,1.17693e-06,102.344,10651
6020.15,9.20368,282,2.49731e-06,157.326,10754
6042.17,9.22969,283,2.13943e-06,146.88,10754
6062.48,9.25571,284,1.78622e-06,137.107,10754
6081.28,9.28172,285,1.25171e-06,127.675,10754
6098.93,9.30773,286,8.68807e-07,119.228,10754
6115.63,9.33374,287,7.55493e-07,111.015,10754
6131.61,9.35976,288,1.18867e-06,103.233,10754
6173.51,9.42577,289,2.78735e-06,150.148,10186
6194.21,9.45178,290,2.22947e-06,139.912,10186
6213.44,9.4778,291,1.60657e-06,130.443,10186
6231.29,9.50381,292,1.07209e-06,121.576,10186
6248.22,9.52982,293,6.73946e-07,113.099,10186
6264.3,9.55584,294,1.09737e-06,105.423,10186
6307.29,9.62185,295,2.92484e-06,154.464,10520
6328.59,9.64786,296,2.40598e-06,144.159,10520
6348.35,9.67387,297,1.81256e-06,134.461,10520
6366.7,9.69989,298,1.30614e-06,125.436,10520
6383.91,9.7259,299,7.59982e-07,117.025,10520
6400.25,9.75191,300,7.10412e-07,108.733,10520
6415.9,9.77793,301,1.79955e-06,101.07,10520
6457.82,9.84394,302,2.32713e-06,149.815,10114
6478.49,9.86995,303,1.92854e-06,139.775,10114
6497.68,9.89597,304,1.39997e-06,130.194,10114
6515.53,9.92198,305,8.64034e-07,121.107,10114
6532.42,9.94799,306,6.46776e-07,112.775,10114
6548.69,9.974,307,1.02023e-06,104.838,10114
6590.95,10.04,308,3.68561e-06,151.949,10348
6611.98,10.066,309,3.20047e-06,141.806,10348
6631.41,10.092,310,2.49493e-06,132.373,10348
6649.49,10.1181,311,1.81737e-06,123.47,10348
6667.19,10.1441,312,9.74537e-07,114.898,10348
6683.43,10.1701,313,0.0114706,104.481,10348
6709.67,10.2361,314,0.0211482,37.0408,11112
6735.96,10.3021,315,0.0220028,19.3101,5148
6764.2,10.3681,316,0.0217433,46.3712,3084
6798.97,10.4341,317,0.02185,91.7126,5950
6841.35,10.5001,318,0.0169572,146.068,9446
6862.87,10.5262,319,0.0168236,136.448,9446
6882.91,10.5522,320,0.0167413,126.577,9446
6901.66,10.5782,321,0.0167215,117.691,9446
6919.14,10.6042,322,0.0167699,109.747,9446
6935.74,10.6302,323,0.0168899,102.375,9446
6982.93,10.6962,324,0.0163217,166.317,10528
7006.55,10.7222,325,0.0167643,155.447,10528
7027.67,10.7483,326,0.0172065,144.127,10528
7047.56,10.7743,327,0.0176382,134.693,10528
7066.41,10.8003,328,0.018062,125.749,10528
7084.5,10.8263,329,0.0184722,117.733,10528
7101.61,10.8523,330,0.0188731,110.125,10528
7117.98,10.8783,331,0.0192613,103.123,10528
7165.62,10.9443,332,0.0163117,173.853,10631
7188.7,10.9703,333,0.0166831,162.466,10631
7210.11,10.9964,334,0.0170636,150.351,10631
7230.22,11.0224,335,0.0174426,140.303,10631
7249.44,11.0484,336,0.0178214,130.888,10631
7267.98,11.0744,337,0.0181954,122.91,10631
7285.46,11.1004,338,0.0185655,115.176,10631
7302.34,11.1264,339,0.0189297,108.28,10631
7318.67,11.1524,340,0.0192883,101.795,10631
7367.72,11.2184,341,0.0189798,177.087,10607
7392.01,11.2445,342,0.0193169,165.69,10607
7413.98,11.2705,343,0.0196628,153.146,10607
7434.47,11.2965,344,0.0200047,143.305,10607
7453.96,11.3225,345,0.0203499,133.403,10607
7472.59,11.3485,346,0.0206885,125.513,10607
7490.66,11.3745,347,0.0210259,117.198,10607
7508.01,11.4005,348,0.0213577,110.268,10607
7524.95,11.4266,349,0.021685,103.493,10607
7573.76,11.4926,350,0.0190797,188.284,10347
7597.25,11.5186,351,0.0193382,176.666,10347
7619.31,11.5446,352,0.0196089,163.053,10347
7640.12,11.5706,353,0.0198797,153.518,10347
7659.82,11.5966,354,0.0201601,142.073,10347
7679.23,11.6226,355,0.0204394,134.323,10347
7698.7,11.6486,356,0.0207248,125.172,10347
7716,11.6747,357,0.0210088,118.53,10347
7732.88,11.7007,358,0.0212982,110.508,10347
7749.1,11.7267,359,0.0215897,103.47,10347
7794.71,11.7927,360,0.0173665,180.936,8796
7816.78,11.8187,361,0.0176346,169.047,8796
7837.37,11.8447,362,0.0179184,155.65,8796
7857.05,11.8707,363,0.0182071,146.71,8796
7875.68,11.8967,364,0.0185124,134.497,8796
7893.47,11.9228,365,0.0188216,126.537,8796
7910.52,11.9488,366,0.0191484,116.079,8796
7926.94,11.9748,367,0.0194936,106.799,8796
7942.65,12.0008,368,0.0198614,97.7363,8796
7993.09,12.0668,369,0.0237172,202.204,9571
8017.51,12.0928,370,0.0239191,187.321,9571
8043.72,12.1188,371,0.0241289,173.93,9571
8067.6,12.1448,372,0.0243471,161.404,9571
8088.18,12.1709,373,0.024575,148.621,9571
8107.09,12.1969,374,0.0248148,136.353,9571
8124.79,12.2229,375,0.0250674,125.413,9571
8141.53,12.2489,376,0.0253355,114.661,9571
8157.46,12.2749,377,0.0256171,105.329,9571
8211.95,12.3409,378,0.0300155,228.516,10569
8238.41,12.3669,379,0.030178,211.77,10569
8262.86,12.393,380,0.0303448,196.764,10569
8285.61,12.419,381,0.0305161,182.38,10569
8306.82,12.445,382,0.0306931,168.32,10569
8326.67,12.471,383,0.0308767,154.555,10569
8345.39,12.497,384,0.0310674,142.599,10569
8363.07,12.523,385,0.0312658,130.925,10569
8379.92,12.549,386,0.0314735,120.158,10569
8396.12,12.575,387,0.0316881,110.835,10569
8411.7,12.6011,388,0.0319111,101.907,10569
8468.62,12.6671,389,0.0371468,256.827,11382
8496.41,12.6931,390,0.0372946,236.723,11382
8522.28,12.7191,391,0.0374445,220.338,11382
8546.5,12.7451,392,0.0375971,203.431,11382
8568.88,12.7711,393,0.0377526,187.381,11382
8589.7,12.7971,394,0.0379111,172.119,11382
8609.35,12.8231,395,0.0380726,158.802,11382
8627.9,12.8492,396,0.0382377,145.623,11382
8645.75,12.8752,397,0.0384063,134.249,11382
8662.59,12.9012,398,0.0385784,122.966,11382
8678.67,12.9272,399,0.0387543,113.207,11382
8694.51,12.9532,400,0.0389345,103.573,11382
8755.92,13.0192,401,0.0539064,285.496,12363
8785.68,13.0452,402,0.0541155,265.231,12363
8813.41,13.0713,403,0.0543259,243.716,12363
8839.47,13.0973,404,0.0545377,223.606,12363
8863.91,13.1233,405,0.054751,205.899,12363
8886.97,13.1493,406,0.0549654,188.842,12363
8908.52,13.1753,407,0.0551823,173.362,12363
8929.02,13.2013,408,0.0554003,159.016,12363
8948.71,13.2273,409,0.0556206,146.429,12363
8967.26,13.2533,410,0.0558403,134.488,12363
8984.95,13.2794,411,0.0560636,123.325,12363
9001.95,13.3054,412,0.0562866,113.27,12363
