Wall Clock,Time,Iteration,Deflection,Total Weight,Bar Number
2415.29,5.31428,174,0.000947537,58.9649,7791
2426.59,5.34029,175,0.00100338,55.9072,7791
2437.74,5.3663,176,0.00114698,52.9596,7791
2470.02,5.43232,177,0.000827671,83.7451,8109
2484.07,5.45833,178,0.000804369,79.5662,8109
2497.5,5.48434,179,0.000813229,75.6035,8109
2510.6,5.51035,180,0.000830277,71.6826,8109
2523.42,5.53637,181,0.000845435,68.0701,8109
2535.95,5.56238,182,0.000906375,64.7952,8109
2548.25,5.58839,183,0.000957751,61.3415,8109
2560.55,5.61441,184,0.00101685,58.2081,8109
2572.44,5.64042,185,0.0011748,55.1569,8109
2584.17,5.66643,186,0.00126159,52.0841,8109
2617.37,5.73245,187,0.000865892,84.403,8231
2631.61,5.75846,188,0.000865807,80.19,8231
2645.16,5.78447,189,0.000871302,76.2552,8231
2658.3,5.81048,190,0.000893395,72.433,8231
2671.14,5.8365,191,0.00091986,68.8004,8231
2683.71,5.86251,192,0.000947676,65.3224,8231
2696.06,5.88852,193,0.000972663,61.9663,8231
2708.22,5.91454,194,0.00103015,58.6875,8231
2720.19,5.94055,195,0.00109753,55.6901,8231
2731.96,5.96656,196,0.00124231,52.6763,8231
2765.97,6.03258,197,0.000926436,85.0065,8309
2780.52,6.05859,198,0.000925717,80.8649,8309
2794.32,6.0846,199,0.000979868,76.8934,8309
2807.53,6.11061,200,0.000979275,72.9776,8309
2820.43,6.13663,201,0.00101159,69.2025,8309
2833.09,6.16264,202,0.00106226,65.6895,8309
2845.49,6.18865,203,0.00113927,62.2587,8309
2857.67,6.21467,204,0.00120153,58.9584,8309
2869.65,6.24068,205,0.00144395,55.7909,8309
2881.5,6.26669,206,0.00145499,52.6679,8309
2914.82,6.33271,207,0.000964037,83.1491,8167
2929.1,6.35872,208,0.000962457,79.0264,8167
2942.67,6.38473,209,0.000973717,74.9425,8167
2955.84,6.41074,210,0.000996598,71.1505,8167
2969.52,6.43676,211,0.00101055,67.5269,8167
2982.13,6.46277,212,0.00105241,64.0341,8167
2994.5,6.48878,213,0.00112744,60.7359,8167
3006.67,6.5148,214,0.00118758,57.4968,8167
3018.61,6.54081,215,0.00123178,54.6122,8167
3053.04,6.60682,216,0.000952862,89.1743,8802
3068.33,6.63284,217,0.000961061,84.8539,8802
3083.44,6.65885,218,0.00096756,80.564,8802
3096.9,6.68486,219,0.000986195,76.432,8802
3110.04,6.71087,220,0.000982732,72.4651,8802
3122.95,6.73689,221,0.00100851,68.7498,8802
3135.58,6.7629,222,0.00103832,65.1871,8802
3147.99,6.78891,223,0.00110179,61.8023,8802
3160.41,6.81493,224,0.00115975,58.614,8802
3172.43,6.84094,225,0.00154846,55.507,8802
3184.32,6.86695,226,0.00187751,52.5725,8802
3220.03,6.93297,227,0.00092836,84.2519,8367
3234.9,6.95898,228,0.000943279,80.0203,8367
3248.9,6.98499,229,0.000938391,75.9514,8367
3262.27,7.011,230,0.000968504,72.0585,8367
3275.32,7.03702,231,0.00101812,68.2708,8367
3288.06,7.06303,232,0.0010798,64.838,8367
3300.52,7.08904,233,0.00118446,61.4739,8367
3312.77,7.11506,234,0.00120369,58.3257,8367
3324.79,7.14107,235,0.00135083,55.2312,8367
3336.63,7.16708,236,0.00178043,52.2691,8367
3372.21,7.2331,237,0.00108545,87.165,8695
3387.7,7.25911,238,0.00108466,82.8415,8695
3402.27,7.28512,239,0.00109955,78.6002,8695
3415.86,7.31113,240,0.00110606,74.6136,8695
3428.99,7.33715,241,0.00109491,70.734,8695
3441.78,7.36316,242,0.00116197,67.0926,8695
3454.31,7.38917,243,0.00118065,63.6386,8695
3466.61,7.41519,244,0.00124191,60.4343,8695
3478.73,7.4412,245,0.00123232,57.3295,8695
3490.68,7.46721,246,0.00129391,54.3106,8695
3526.56,7.53323,247,0.000920294,89.8366,8963
3542.09,7.55924,248,0.000928101,85.25,8963
3556.62,7.58525,249,0.000922166,80.836,8963
3570.37,7.61126,250,0.000961114,76.7191,8963
3583.68,7.63728,251,0.000959484,72.7754,8963
3596.67,7.66329,252,0.00101631,68.9241,8963
3609.44,7.6893,253,0.00105636,65.383,8963
3621.93,7.71532,254,0.00110119,62.097,8963
3634.23,7.74133,255,0.00123179,58.9404,8963
3646.36,7.76734,256,0.00131184,55.7181,8963
3658.3,7.79336,257,0.00134762,52.7388,8963
3693.52,7.85937,258,0.000982576,87.4903,8707
3708.69,7.88538,259,0.000995616,83.0267,8707
3723.06,7.91139,260,0.00100622,78.6986,8707
3736.56,7.93741,261,0.0010202,74.6858,8707
3749.64,7.96342,262,0.00101482,70.7574,8707
3762.43,7.98943,263,0.00106384,67.0138,8707
3774.95,8.01545,264,0.00109427,63.52,8707
3787.3,8.04146,265,0.00115739,60.1673,8707
3799.4,8.06747,266,0.00134807,57.0778,8707
3811.32,8.09349,267,0.00169044,54.0637,8707
3846.99,8.1595,268,0.00105203,90.4392,9049
3862.28,8.18551,269,0.00107645,85.8813,9049
3876.67,8.21152,270,0.00107048,81.4311,9049
3890.32,8.23754,271,0.00107779,77.2337,9049
3903.67,8.26355,272,0.00107458,73.1584,9049
3916.63,8.28956,273,0.00110221,69.4794,9049
3929.33,8.31558,274,0.00112844,66.0161,9049
3941.8,8.34159,275,0.0011732,62.5778,9049
3954.04,8.3676,276,0.00121812,59.1392,9049
3966.14,8.39362,277,0.00491122,56.0206,9049
3978.06,8.41963,278,0.0719775,53.1344,9049
4017.46,8.48564,279,0.0156703,126.764,9744
4034.71,8.51165,280,0.0159675,119.87,9744
4051.02,8.53767,281,0.0160487,113.858,9744
4066.61,8.56368,282,0.0161061,107.94,9744
4081.64,8.58969,283,0.0161681,102.617,9744
4096.11,8.61571,284,0.0162934,97.7152,9744
4110.12,8.64172,285,0.01651,93.0753,9744
4123.75,8.66773,286,0.016912,88.7917,9744
4136.87,8.69375,287,0.0179498,84.916,9744
4149.62,8.71976,288,0.0198941,80.8245,9744
4162.14,8.74577,289,0.0233477,76.8265,9744
4174.65,8.77178,290,0.0298813,72.8484,9744
4186.79,8.7978,291,0.0424544,69.1345,9744
4198.74,8.82381,292,0.0826908,65.3676,9744
4210.66,8.84982,293,0.166834,60.6362,9744
4222.26,8.87584,294,0.219381,56.4812,9744
4233.45,8.90185,295,0.234251,52.5322,9744
4271.24,8.96786,296,0.104477,467.441,7438
4288.03,8.99388,297,0.099465,433.116,7438
4303.95,9.01989,298,0.0956782,396.323,7438
4319.12,9.0459,299,0.0919343,359.812,7438
4333.63,9.07191,300,0.0879302,322.089,7438
4347.74,9.09793,301,0.0834793,288.16,7438
4361.42,9.12394,302,0.0782021,255.733,7438
4374.61,9.14995,303,0.0727462,222.479,7438
4387.34,9.17597,304,0.0657426,194.572,7438
4399.55,9.20198,305,0.0589248,168.498,7438
4411.23,9.22799,306,0.0511199,141.395,7438
4422.44,9.254,307,0.0358824,118.739,7438
4433.32,9.28002,308,0.0235872,98.2938,7438
4444.07,9.30603,309,0.0414445,78.6276,7438
4454.59,9.33204,310,0.0850482,63.0859,7438
4464.88,9.35806,311,0.137959,51.3509,7438
4501.74,9.42407,312,0.106187,305.97,6771
4517.78,9.45008,313,0.114873,289.665,6771
4532.72,9.4761,314,0.121587,268.186,6771
4546.94,9.50211,315,0.125719,247.213,6771
4560.4,9.52812,316,0.128394,225.846,6771
4573.23,9.55413,317,0.129678,207.189,6771
4585.74,9.58015,318,0.130345,189.434,6771
4598.04,9.60616,319,0.130732,172.198,6771
4609.91,9.63217,320,0.131458,155.638,6771
4621.58,9.65819,321,0.132207,140.722,6771
4632.98,9.6842,322,0.131998,125.666,6771
4644.16,9.71021,323,0.133549,111.328,6771
4655.1,9.73623,324,0.134006,98.9162,6771
